en,fr,it,de,es,ko,kana
"Swampert predicts storms by sensing subtle differences in the sounds of waves and tidal winds with its fins. If a storm is approaching, it piles up boulders to protect itself.","Laggron peut prédire l’arrivée des tempêtes en utilisant ses nageoires pour sentir les variations dans les vagues et les marées. Si une tempête s’approche, il empile des rochers pour protéger son habitat.","Swampert prevede le tempeste poiché grazie alle pinne percepisce le sottili differenze nel suono delle onde e dei venti dovuti alle maree. In caso di burrasca imminente, crea delle pile di massi per proteggere la tana.","Sumpex kann Stürme voraussagen, indem es feine Veränderungen der Geräusche von Wellen und Wind mit seinen Flossen wahrnimmt. Wenn eine Sturmfront aufzieht, häuft es Felsbrocken an, um sich zu schützen.","Swampert puede predecir tormentas al percibir con las aletas los sutiles cambios que producen las olas y las corrientes. Si está a punto de estallar una tormenta, empezará a apilar piedras para resguardarse.",대짱이는 파도 소리나 바닷바람의 아주 작은 차이를 지느러미로 감지하여 태풍을 예감한다. 태풍이 불면 바위를 쌓아서 둥지를 지킨다.,ラグラージは　なみおとや　しおかぜの　わずかな ちがいを　ヒレで　かんじ　あらしを　よかんする。 あらしになると　いわを　つみあげ　すを　まもる。
,"Pokémon candide mais terriblement cruel, c’est le gardien d’Akala. Il puise son énergie dans le parfum entêtant des fleurs.",,,,,
,"Pokémon candide mais terriblement cruel, c’est le gardien d’Akala. Il puise son énergie dans le parfum entêtant des fleurs.",,,,,
,"Pokémon candide mais terriblement cruel, c’est le gardien d’Akala. Il puise son énergie dans le parfum entêtant des fleurs.",,,,,
,"Pokémon candide mais terriblement cruel, c’est le gardien d’Akala. Il puise son énergie dans le parfum entêtant des fleurs.",,,,,
,"Pokémon candide mais terriblement cruel, c’est le gardien d’Akala. Il puise son énergie dans le parfum entêtant des fleurs.",,,,,
,"Pokémon candide mais terriblement cruel, c’est le gardien d’Akala. Il puise son énergie dans le parfum entêtant des fleurs.",,,,,
"Taurouille’s tail has a Vervu firmly attached with a bite. As a result, the tail can’t be used for fishing anymore. This causes Taurouille to grudgingly swim and catch prey instead.","Les Taurouille représentent un véritable fléau dans Vistoria, ils envahissent les cultures et détruisent les structures avec leurs coups de boules qui leur font perdre des neurones. 
","Taurouille ha uno Vervu saldamente attaccato alla coda, che quindi non può più essere usata per pescare. Così Taurouille può essere visto nuotare di malavoglia per catturare una preda.","An Lahmus’ Schweif hat sich ein Muschas festgebissen. Daher kann es ihn nicht mehr zum Fischen benutzen und ist dazu gezwungen, umherzuschwimmen und Ausschau nach Beute zu halten.","Taurouille lleva en la cola un Vervu enganchado, sujeto por los dientes. Como Taurouille no puede usar la cola para pescar, se mete en el agua de mala gana en busca de sus presas.",셀러가 물고 있어서 꼬리로 먹이를 낚을 수 없게 된 야도란은 마지못해 물속을 헤엄쳐 먹이를 잡고 있다.,シェルダーが　かみついて　いるので　しっぽで エサを　つれなくなった　ヤドランは　しぶしぶ すいちゅうを　およいで　エサを　つかまえている。
"Taurouille’s tail has a Vervu firmly attached with a bite. As a result, the tail can’t be used for fishing anymore. This causes Taurouille to grudgingly swim and catch prey instead.","Les Taurouille représentent un véritable fléau dans Vistoria, ils envahissent les cultures et détruisent les structures avec leurs coups de boules qui leur font perdre des neurones. 
","Taurouille ha uno Vervu saldamente attaccato alla coda, che quindi non può più essere usata per pescare. Così Taurouille può essere visto nuotare di malavoglia per catturare una preda.","An Lahmus’ Schweif hat sich ein Muschas festgebissen. Daher kann es ihn nicht mehr zum Fischen benutzen und ist dazu gezwungen, umherzuschwimmen und Ausschau nach Beute zu halten.","Taurouille lleva en la cola un Vervu enganchado, sujeto por los dientes. Como Taurouille no puede usar la cola para pescar, se mete en el agua de mala gana en busca de sus presas.",셀러가 물고 있어서 꼬리로 먹이를 낚을 수 없게 된 야도란은 마지못해 물속을 헤엄쳐 먹이를 잡고 있다.,シェルダーが　かみついて　いるので　しっぽで エサを　つれなくなった　ヤドランは　しぶしぶ すいちゅうを　およいで　エサを　つかまえている。
"As it flies around, it shoots lightning all over the place and causes forest fires. It is therefore disliked.","Il vole dans le ciel d’Unys et fait tomber des éclairs, provoquant des incendies qui font sa mauvaise réputation.",Non è molto amato perché prolemie il suo peregrinare nei cieli fa cadere fulmini qua e là che causano incendi nei boschi.,"Es ist bei den Leuten verhasst, weil es auf seinen Rundflügen immer wieder Blitze erzeugt, die Waldbrände verursachen.",Su gusto por surcar el cielo lanzando rayos y provocando incendios forestales le ha granjeado pocas simpatías.,넓은 하늘을 날아다니며 여기저기 번개를 떨어뜨려 산불을 내기 때문에 미움받는다.,おおぞらを　とびまわりながら あちこちに　カミナリを　おとして やまかじを　おこすので　きらわれる。
"When it’s in trouble, it curls up into a ball, makes its fur spikes stand on end, and then discharges electricity indiscriminately.","Les épines de ce Pokémon sont normalement baissées, mais quand il s’énerve, elles se dressent afin de pourfendre ses agresseurs.","In caso di pericolo si appallottola, drizza le spine sulla schiena e scarica energia elettrica all’impazzata.","Bei Gefahr rollt es sich zusammen, stellt seine Rückenstacheln auf und schießt willkürlich mit Elektrizität um sich.","Cuando se encuentra en peligro, se hace una bola, eriza las púas del lomo y propina descargas eléctricas a diestro y siniestro.",위기에 처하면 몸을 둥글게 말고 등의 가시를 곤두세워 마구잡이로 전격을 쏘아댄다.,ピンチになると　からだを　まるめて せなかの　とげとげを　さかだてると でたらめに　でんげきを　うちまくる。
"Tornadus expels massive energy from its tail, causing severe storms. Its power is great enough to blow houses away.",L’énergie dégagée par sa queue provoque d’énormes tempêtes dont la force peut renverser des maisons.,L’energia sprigionata dalla coda di Tornadus provoca una violenta tempesta in grado di spazzare via le case.,"Mit der Energie aus seiner Rute erzeugt es wilde Stürme, die stark genug sind, um ganze Wohnhäuser davonzuwehen.",La energía que desprende de su cola genera violentas tempestades capaces de echar abajo casas.,토네로스의 꼬리에서 뿜어져 나온 에너지가 큰 폭풍을 일으킨다. 민가를 날려버릴 정도의 힘이다.,トルネロスの　しっぽから　ふきだした エネルギーが　おおあらしを　おこす。 みんかを　ふきとばす　パワー。
"Totesert is so overwhelmingly powerful, it can bring down a whole mountain to make its nest. This Pokémon wanders about in mountains seeking new opponents to fight.",La dernière tête a rejoindre le trio est un peu menaçante et agressive mais elle est venue avec des sablés alors tout va bien.,Totesert ha una potenza tale da abbattere anche un’intera montagna per crearsi la tana. Vaga tra i monti alla ricerca di nuovi avversari con cui lottare.,"Despotar ist erstaunlich stark. Es kann einen ganzen Berg vernichten, um sein Nest zu bauen. Dieses Pokémon wandert in den Bergen umher und sucht nach Gegnern für einen Kampf.",Totesert tiene una fuerza imponente; es capaz de echar abajo una montaña para hacer su nido. Este Pokémon suele merodear por las zonas de montaña en busca de nuevos rivales contra los que luchar.,자신의 거처를 만들기 위해 산 하나를 부숴버릴 정도로 강한 파워를 지녔다. 싸울 상대를 찾아 산을 떠돈다.,じぶんの　すみかを　つくる　ために　やま　ひとつ くずしてしまう　ほどの　つよい　パワーを　もつ。 たたかう　あいてを　もとめて　やまを　さまよう。
"Totesert is so overwhelmingly powerful, it can bring down a whole mountain to make its nest. This Pokémon wanders about in mountains seeking new opponents to fight.",La dernière tête a rejoindre le trio est un peu menaçante et agressive mais elle est venue avec des sablés alors tout va bien.,Totesert ha una potenza tale da abbattere anche un’intera montagna per crearsi la tana. Vaga tra i monti alla ricerca di nuovi avversari con cui lottare.,"Despotar ist erstaunlich stark. Es kann einen ganzen Berg vernichten, um sein Nest zu bauen. Dieses Pokémon wandert in den Bergen umher und sucht nach Gegnern für einen Kampf.",Totesert tiene una fuerza imponente; es capaz de echar abajo una montaña para hacer su nido. Este Pokémon suele merodear por las zonas de montaña en busca de nuevos rivales contra los que luchar.,자신의 거처를 만들기 위해 산 하나를 부숴버릴 정도로 강한 파워를 지녔다. 싸울 상대를 찾아 산을 떠돈다.,じぶんの　すみかを　つくる　ために　やま　ひとつ くずしてしまう　ほどの　つよい　パワーを　もつ。 たたかう　あいてを　もとめて　やまを　さまよう。
"If it carries a Charjabug to use as a spare battery, a flying Vikavolt can rapidly fire high-powered beams of electricity.","Il virevolte dans tous les sens, guettant la faille pour frapper. Il concentre l’électricité dans ses grandes mandibules pour foudroyer l’ennemi.","Quando vola portando con sé un Charjabug come batteria di riserva, può sparare una raffica di potentissimi raggi elettromagnetici.","Wenn es ein Akkup als Reservebatterie trägt, kann es im Flug eine Salve aus extrem starken Elektrostrahlen abfeuern.","Cuando vuela llevando consigo un Charjabug a modo de batería adicional, puede liberar potentes descargas electromagnéticas.",예비 배터리로서 전지충이를 안고 날면 높은 전력의 전자빔을 연사할 수 있다.,よびバッテリーとして　デンヂムシを かかえて　とべば　だいでんりょくの でんじビームを　れんしゃ　できる。
The patterns on this Pokémon’s wings depend on the climate and topography of its habitat. It scatters colorful scales.,"Selon le climat de sa région d’origine, les motifs de ses ailes sont différents. Il sème des écailles aux couleurs vives.",I motivi sulle sue ali cambiano a seconda della zona e del clima in cui vive. Dal suo corpo si staccano scaglie dai colori vivaci.,Je nach Klima und geographischer Beschaffenheit seines Habitats ändert sich die Musterung seiner Flügel. Es verstreut bunten Flügelstaub.,Las alas cambian de motivo según el clima y las características naturales del terreno que habite. Esparce escamas de lo más coloridas.,살고 있는 장소의 기후나 풍토에 따라 날개의 모양이 다른 포켓몬이다. 화려한 색의 날개 가루를 뿌린다.,すんでいる　きこうや　ふうどによって はねの　もようが　ちがう　ポケモン。 いろあざやかな　りんぷんを　まく。
The patterns on this Pokémon’s wings depend on the climate and topography of its habitat. It scatters colorful scales.,"Selon le climat de sa région d’origine, les motifs de ses ailes sont différents. Il sème des écailles aux couleurs vives.",I motivi sulle sue ali cambiano a seconda della zona e del clima in cui vive. Dal suo corpo si staccano scaglie dai colori vivaci.,Je nach Klima und geographischer Beschaffenheit seines Habitats ändert sich die Musterung seiner Flügel. Es verstreut bunten Flügelstaub.,Las alas cambian de motivo según el clima y las características naturales del terreno que habite. Esparce escamas de lo más coloridas.,살고 있는 장소의 기후나 풍토에 따라 날개의 모양이 다른 포켓몬이다. 화려한 색의 날개 가루를 뿌린다.,すんでいる　きこうや　ふうどによって はねの　もようが　ちがう　ポケモン。 いろあざやかな　りんぷんを　まく。
The patterns on this Pokémon’s wings depend on the climate and topography of its habitat. It scatters colorful scales.,"Selon le climat de sa région d’origine, les motifs de ses ailes sont différents. Il sème des écailles aux couleurs vives.",I motivi sulle sue ali cambiano a seconda della zona e del clima in cui vive. Dal suo corpo si staccano scaglie dai colori vivaci.,Je nach Klima und geographischer Beschaffenheit seines Habitats ändert sich die Musterung seiner Flügel. Es verstreut bunten Flügelstaub.,Las alas cambian de motivo según el clima y las características naturales del terreno que habite. Esparce escamas de lo más coloridas.,살고 있는 장소의 기후나 풍토에 따라 날개의 모양이 다른 포켓몬이다. 화려한 색의 날개 가루를 뿌린다.,すんでいる　きこうや　ふうどによって はねの　もようが　ちがう　ポケモン。 いろあざやかな　りんぷんを　まく。
The patterns on this Pokémon’s wings depend on the climate and topography of its habitat. It scatters colorful scales.,"Selon le climat de sa région d’origine, les motifs de ses ailes sont différents. Il sème des écailles aux couleurs vives.",I motivi sulle sue ali cambiano a seconda della zona e del clima in cui vive. Dal suo corpo si staccano scaglie dai colori vivaci.,Je nach Klima und geographischer Beschaffenheit seines Habitats ändert sich die Musterung seiner Flügel. Es verstreut bunten Flügelstaub.,Las alas cambian de motivo según el clima y las características naturales del terreno que habite. Esparce escamas de lo más coloridas.,살고 있는 장소의 기후나 풍토에 따라 날개의 모양이 다른 포켓몬이다. 화려한 색의 날개 가루를 뿌린다.,すんでいる　きこうや　ふうどによって はねの　もようが　ちがう　ポケモン。 いろあざやかな　りんぷんを　まく。
The patterns on this Pokémon’s wings depend on the climate and topography of its habitat. It scatters colorful scales.,"Selon le climat de sa région d’origine, les motifs de ses ailes sont différents. Il sème des écailles aux couleurs vives.",I motivi sulle sue ali cambiano a seconda della zona e del clima in cui vive. Dal suo corpo si staccano scaglie dai colori vivaci.,Je nach Klima und geographischer Beschaffenheit seines Habitats ändert sich die Musterung seiner Flügel. Es verstreut bunten Flügelstaub.,Las alas cambian de motivo según el clima y las características naturales del terreno que habite. Esparce escamas de lo más coloridas.,살고 있는 장소의 기후나 풍토에 따라 날개의 모양이 다른 포켓몬이다. 화려한 색의 날개 가루를 뿌린다.,すんでいる　きこうや　ふうどによって はねの　もようが　ちがう　ポケモン。 いろあざやかな　りんぷんを　まく。
The patterns on this Pokémon’s wings depend on the climate and topography of its habitat. It scatters colorful scales.,"Selon le climat de sa région d’origine, les motifs de ses ailes sont différents. Il sème des écailles aux couleurs vives.",I motivi sulle sue ali cambiano a seconda della zona e del clima in cui vive. Dal suo corpo si staccano scaglie dai colori vivaci.,Je nach Klima und geographischer Beschaffenheit seines Habitats ändert sich die Musterung seiner Flügel. Es verstreut bunten Flügelstaub.,Las alas cambian de motivo según el clima y las características naturales del terreno que habite. Esparce escamas de lo más coloridas.,살고 있는 장소의 기후나 풍토에 따라 날개의 모양이 다른 포켓몬이다. 화려한 색의 날개 가루를 뿌린다.,すんでいる　きこうや　ふうどによって はねの　もようが　ちがう　ポケモン。 いろあざやかな　りんぷんを　まく。
The patterns on this Pokémon’s wings depend on the climate and topography of its habitat. It scatters colorful scales.,"Selon le climat de sa région d’origine, les motifs de ses ailes sont différents. Il sème des écailles aux couleurs vives.",I motivi sulle sue ali cambiano a seconda della zona e del clima in cui vive. Dal suo corpo si staccano scaglie dai colori vivaci.,Je nach Klima und geographischer Beschaffenheit seines Habitats ändert sich die Musterung seiner Flügel. Es verstreut bunten Flügelstaub.,Las alas cambian de motivo según el clima y las características naturales del terreno que habite. Esparce escamas de lo más coloridas.,살고 있는 장소의 기후나 풍토에 따라 날개의 모양이 다른 포켓몬이다. 화려한 색의 날개 가루를 뿌린다.,すんでいる　きこうや　ふうどによって はねの　もようが　ちがう　ポケモン。 いろあざやかな　りんぷんを　まく。
The patterns on this Pokémon’s wings depend on the climate and topography of its habitat. It scatters colorful scales.,"Selon le climat de sa région d’origine, les motifs de ses ailes sont différents. Il sème des écailles aux couleurs vives.",I motivi sulle sue ali cambiano a seconda della zona e del clima in cui vive. Dal suo corpo si staccano scaglie dai colori vivaci.,Je nach Klima und geographischer Beschaffenheit seines Habitats ändert sich die Musterung seiner Flügel. Es verstreut bunten Flügelstaub.,Las alas cambian de motivo según el clima y las características naturales del terreno que habite. Esparce escamas de lo más coloridas.,살고 있는 장소의 기후나 풍토에 따라 날개의 모양이 다른 포켓몬이다. 화려한 색의 날개 가루를 뿌린다.,すんでいる　きこうや　ふうどによって はねの　もようが　ちがう　ポケモン。 いろあざやかな　りんぷんを　まく。
The patterns on this Pokémon’s wings depend on the climate and topography of its habitat. It scatters colorful scales.,"Selon le climat de sa région d’origine, les motifs de ses ailes sont différents. Il sème des écailles aux couleurs vives.",I motivi sulle sue ali cambiano a seconda della zona e del clima in cui vive. Dal suo corpo si staccano scaglie dai colori vivaci.,Je nach Klima und geographischer Beschaffenheit seines Habitats ändert sich die Musterung seiner Flügel. Es verstreut bunten Flügelstaub.,Las alas cambian de motivo según el clima y las características naturales del terreno que habite. Esparce escamas de lo más coloridas.,살고 있는 장소의 기후나 풍토에 따라 날개의 모양이 다른 포켓몬이다. 화려한 색의 날개 가루를 뿌린다.,すんでいる　きこうや　ふうどによって はねの　もようが　ちがう　ポケモン。 いろあざやかな　りんぷんを　まく。
The patterns on this Pokémon’s wings depend on the climate and topography of its habitat. It scatters colorful scales.,"Selon le climat de sa région d’origine, les motifs de ses ailes sont différents. Il sème des écailles aux couleurs vives.",I motivi sulle sue ali cambiano a seconda della zona e del clima in cui vive. Dal suo corpo si staccano scaglie dai colori vivaci.,Je nach Klima und geographischer Beschaffenheit seines Habitats ändert sich die Musterung seiner Flügel. Es verstreut bunten Flügelstaub.,Las alas cambian de motivo según el clima y las características naturales del terreno que habite. Esparce escamas de lo más coloridas.,살고 있는 장소의 기후나 풍토에 따라 날개의 모양이 다른 포켓몬이다. 화려한 색의 날개 가루를 뿌린다.,すんでいる　きこうや　ふうどによって はねの　もようが　ちがう　ポケモン。 いろあざやかな　りんぷんを　まく。
The patterns on this Pokémon’s wings depend on the climate and topography of its habitat. It scatters colorful scales.,"Selon le climat de sa région d’origine, les motifs de ses ailes sont différents. Il sème des écailles aux couleurs vives.",I motivi sulle sue ali cambiano a seconda della zona e del clima in cui vive. Dal suo corpo si staccano scaglie dai colori vivaci.,Je nach Klima und geographischer Beschaffenheit seines Habitats ändert sich die Musterung seiner Flügel. Es verstreut bunten Flügelstaub.,Las alas cambian de motivo según el clima y las características naturales del terreno que habite. Esparce escamas de lo más coloridas.,살고 있는 장소의 기후나 풍토에 따라 날개의 모양이 다른 포켓몬이다. 화려한 색의 날개 가루를 뿌린다.,すんでいる　きこうや　ふうどによって はねの　もようが　ちがう　ポケモン。 いろあざやかな　りんぷんを　まく。
The patterns on this Pokémon’s wings depend on the climate and topography of its habitat. It scatters colorful scales.,"Selon le climat de sa région d’origine, les motifs de ses ailes sont différents. Il sème des écailles aux couleurs vives.",I motivi sulle sue ali cambiano a seconda della zona e del clima in cui vive. Dal suo corpo si staccano scaglie dai colori vivaci.,Je nach Klima und geographischer Beschaffenheit seines Habitats ändert sich die Musterung seiner Flügel. Es verstreut bunten Flügelstaub.,Las alas cambian de motivo según el clima y las características naturales del terreno que habite. Esparce escamas de lo más coloridas.,살고 있는 장소의 기후나 풍토에 따라 날개의 모양이 다른 포켓몬이다. 화려한 색의 날개 가루를 뿌린다.,すんでいる　きこうや　ふうどによって はねの　もようが　ちがう　ポケモン。 いろあざやかな　りんぷんを　まく。
The patterns on this Pokémon’s wings depend on the climate and topography of its habitat. It scatters colorful scales.,"Selon le climat de sa région d’origine, les motifs de ses ailes sont différents. Il sème des écailles aux couleurs vives.",I motivi sulle sue ali cambiano a seconda della zona e del clima in cui vive. Dal suo corpo si staccano scaglie dai colori vivaci.,Je nach Klima und geographischer Beschaffenheit seines Habitats ändert sich die Musterung seiner Flügel. Es verstreut bunten Flügelstaub.,Las alas cambian de motivo según el clima y las características naturales del terreno que habite. Esparce escamas de lo más coloridas.,살고 있는 장소의 기후나 풍토에 따라 날개의 모양이 다른 포켓몬이다. 화려한 색의 날개 가루를 뿌린다.,すんでいる　きこうや　ふうどによって はねの　もようが　ちがう　ポケモン。 いろあざやかな　りんぷんを　まく。
The patterns on this Pokémon’s wings depend on the climate and topography of its habitat. It scatters colorful scales.,"Selon le climat de sa région d’origine, les motifs de ses ailes sont différents. Il sème des écailles aux couleurs vives.",I motivi sulle sue ali cambiano a seconda della zona e del clima in cui vive. Dal suo corpo si staccano scaglie dai colori vivaci.,Je nach Klima und geographischer Beschaffenheit seines Habitats ändert sich die Musterung seiner Flügel. Es verstreut bunten Flügelstaub.,Las alas cambian de motivo según el clima y las características naturales del terreno que habite. Esparce escamas de lo más coloridas.,살고 있는 장소의 기후나 풍토에 따라 날개의 모양이 다른 포켓몬이다. 화려한 색의 날개 가루를 뿌린다.,すんでいる　きこうや　ふうどによって はねの　もようが　ちがう　ポケモン。 いろあざやかな　りんぷんを　まく。
The patterns on this Pokémon’s wings depend on the climate and topography of its habitat. It scatters colorful scales.,"Selon le climat de sa région d’origine, les motifs de ses ailes sont différents. Il sème des écailles aux couleurs vives.",I motivi sulle sue ali cambiano a seconda della zona e del clima in cui vive. Dal suo corpo si staccano scaglie dai colori vivaci.,Je nach Klima und geographischer Beschaffenheit seines Habitats ändert sich die Musterung seiner Flügel. Es verstreut bunten Flügelstaub.,Las alas cambian de motivo según el clima y las características naturales del terreno que habite. Esparce escamas de lo más coloridas.,살고 있는 장소의 기후나 풍토에 따라 날개의 모양이 다른 포켓몬이다. 화려한 색의 날개 가루를 뿌린다.,すんでいる　きこうや　ふうどによって はねの　もようが　ちがう　ポケモン。 いろあざやかな　りんぷんを　まく。
The patterns on this Pokémon’s wings depend on the climate and topography of its habitat. It scatters colorful scales.,"Selon le climat de sa région d’origine, les motifs de ses ailes sont différents. Il sème des écailles aux couleurs vives.",I motivi sulle sue ali cambiano a seconda della zona e del clima in cui vive. Dal suo corpo si staccano scaglie dai colori vivaci.,Je nach Klima und geographischer Beschaffenheit seines Habitats ändert sich die Musterung seiner Flügel. Es verstreut bunten Flügelstaub.,Las alas cambian de motivo según el clima y las características naturales del terreno que habite. Esparce escamas de lo más coloridas.,살고 있는 장소의 기후나 풍토에 따라 날개의 모양이 다른 포켓몬이다. 화려한 색의 날개 가루를 뿌린다.,すんでいる　きこうや　ふうどによって はねの　もようが　ちがう　ポケモン。 いろあざやかな　りんぷんを　まく。
The patterns on this Pokémon’s wings depend on the climate and topography of its habitat. It scatters colorful scales.,"Selon le climat de sa région d’origine, les motifs de ses ailes sont différents. Il sème des écailles aux couleurs vives.",I motivi sulle sue ali cambiano a seconda della zona e del clima in cui vive. Dal suo corpo si staccano scaglie dai colori vivaci.,Je nach Klima und geographischer Beschaffenheit seines Habitats ändert sich die Musterung seiner Flügel. Es verstreut bunten Flügelstaub.,Las alas cambian de motivo según el clima y las características naturales del terreno que habite. Esparce escamas de lo más coloridas.,살고 있는 장소의 기후나 풍토에 따라 날개의 모양이 다른 포켓몬이다. 화려한 색의 날개 가루를 뿌린다.,すんでいる　きこうや　ふうどによって はねの　もようが　ちがう　ポケモン。 いろあざやかな　りんぷんを　まく。
The patterns on this Pokémon’s wings depend on the climate and topography of its habitat. It scatters colorful scales.,"Selon le climat de sa région d’origine, les motifs de ses ailes sont différents. Il sème des écailles aux couleurs vives.",I motivi sulle sue ali cambiano a seconda della zona e del clima in cui vive. Dal suo corpo si staccano scaglie dai colori vivaci.,Je nach Klima und geographischer Beschaffenheit seines Habitats ändert sich die Musterung seiner Flügel. Es verstreut bunten Flügelstaub.,Las alas cambian de motivo según el clima y las características naturales del terreno que habite. Esparce escamas de lo más coloridas.,살고 있는 장소의 기후나 풍토에 따라 날개의 모양이 다른 포켓몬이다. 화려한 색의 날개 가루를 뿌린다.,すんでいる　きこうや　ふうどによって はねの　もようが　ちがう　ポケモン。 いろあざやかな　りんぷんを　まく。
The patterns on this Pokémon’s wings depend on the climate and topography of its habitat. It scatters colorful scales.,"Selon le climat de sa région d’origine, les motifs de ses ailes sont différents. Il sème des écailles aux couleurs vives.",I motivi sulle sue ali cambiano a seconda della zona e del clima in cui vive. Dal suo corpo si staccano scaglie dai colori vivaci.,Je nach Klima und geographischer Beschaffenheit seines Habitats ändert sich die Musterung seiner Flügel. Es verstreut bunten Flügelstaub.,Las alas cambian de motivo según el clima y las características naturales del terreno que habite. Esparce escamas de lo más coloridas.,살고 있는 장소의 기후나 풍토에 따라 날개의 모양이 다른 포켓몬이다. 화려한 색의 날개 가루를 뿌린다.,すんでいる　きこうや　ふうどによって はねの　もようが　ちがう　ポケモン。 いろあざやかな　りんぷんを　まく。
The patterns on this Pokémon’s wings depend on the climate and topography of its habitat. It scatters colorful scales.,"Selon le climat de sa région d’origine, les motifs de ses ailes sont différents. Il sème des écailles aux couleurs vives.",I motivi sulle sue ali cambiano a seconda della zona e del clima in cui vive. Dal suo corpo si staccano scaglie dai colori vivaci.,Je nach Klima und geographischer Beschaffenheit seines Habitats ändert sich die Musterung seiner Flügel. Es verstreut bunten Flügelstaub.,Las alas cambian de motivo según el clima y las características naturales del terreno que habite. Esparce escamas de lo más coloridas.,살고 있는 장소의 기후나 풍토에 따라 날개의 모양이 다른 포켓몬이다. 화려한 색의 날개 가루를 뿌린다.,すんでいる　きこうや　ふうどによって はねの　もようが　ちがう　ポケモン。 いろあざやかな　りんぷんを　まく。
The patterns on this Pokémon’s wings depend on the climate and topography of its habitat. It scatters colorful scales.,"Selon le climat de sa région d’origine, les motifs de ses ailes sont différents. Il sème des écailles aux couleurs vives.",I motivi sulle sue ali cambiano a seconda della zona e del clima in cui vive. Dal suo corpo si staccano scaglie dai colori vivaci.,Je nach Klima und geographischer Beschaffenheit seines Habitats ändert sich die Musterung seiner Flügel. Es verstreut bunten Flügelstaub.,Las alas cambian de motivo según el clima y las características naturales del terreno que habite. Esparce escamas de lo más coloridas.,살고 있는 장소의 기후나 풍토에 따라 날개의 모양이 다른 포켓몬이다. 화려한 색의 날개 가루를 뿌린다.,すんでいる　きこうや　ふうどによって はねの　もようが　ちがう　ポケモン。 いろあざやかな　りんぷんを　まく。
The patterns on this Pokémon’s wings depend on the climate and topography of its habitat. It scatters colorful scales.,"Selon le climat de sa région d’origine, les motifs de ses ailes sont différents. Il sème des écailles aux couleurs vives.",I motivi sulle sue ali cambiano a seconda della zona e del clima in cui vive. Dal suo corpo si staccano scaglie dai colori vivaci.,Je nach Klima und geographischer Beschaffenheit seines Habitats ändert sich die Musterung seiner Flügel. Es verstreut bunten Flügelstaub.,Las alas cambian de motivo según el clima y las características naturales del terreno que habite. Esparce escamas de lo más coloridas.,살고 있는 장소의 기후나 풍토에 따라 날개의 모양이 다른 포켓몬이다. 화려한 색의 날개 가루를 뿌린다.,すんでいる　きこうや　ふうどによって はねの　もようが　ちがう　ポケモン。 いろあざやかな　りんぷんを　まく。
The patterns on this Pokémon’s wings depend on the climate and topography of its habitat. It scatters colorful scales.,"Selon le climat de sa région d’origine, les motifs de ses ailes sont différents. Il sème des écailles aux couleurs vives.",I motivi sulle sue ali cambiano a seconda della zona e del clima in cui vive. Dal suo corpo si staccano scaglie dai colori vivaci.,Je nach Klima und geographischer Beschaffenheit seines Habitats ändert sich die Musterung seiner Flügel. Es verstreut bunten Flügelstaub.,Las alas cambian de motivo según el clima y las características naturales del terreno que habite. Esparce escamas de lo más coloridas.,살고 있는 장소의 기후나 풍토에 따라 날개의 모양이 다른 포켓몬이다. 화려한 색의 날개 가루를 뿌린다.,すんでいる　きこうや　ふうどによって はねの　もようが　ちがう　ポケモン。 いろあざやかな　りんぷんを　まく。
The patterns on this Pokémon’s wings depend on the climate and topography of its habitat. It scatters colorful scales.,"Selon le climat de sa région d’origine, les motifs de ses ailes sont différents. Il sème des écailles aux couleurs vives.",I motivi sulle sue ali cambiano a seconda della zona e del clima in cui vive. Dal suo corpo si staccano scaglie dai colori vivaci.,Je nach Klima und geographischer Beschaffenheit seines Habitats ändert sich die Musterung seiner Flügel. Es verstreut bunten Flügelstaub.,Las alas cambian de motivo según el clima y las características naturales del terreno que habite. Esparce escamas de lo más coloridas.,살고 있는 장소의 기후나 풍토에 따라 날개의 모양이 다른 포켓몬이다. 화려한 색의 날개 가루를 뿌린다.,すんでいる　きこうや　ふうどによって はねの　もようが　ちがう　ポケモン。 いろあざやかな　りんぷんを　まく。
It expels its internal steam from the arms on its back. It has enough power to blow away a mountain.,Il évacue la vapeur qui s’accumule à l’intérieur de son corps par les bras situés sur son dos. Ce jet est assez puissant pour raser des montagnes.,Emette il vapore generato nel suo corpo dalle braccia congiunte ad anello sul dorso. La potenza del getto potrebbe spazzare via una montagna.,"Über die Arme auf seinem Rücken stößt es Wasserdampf aus. Seine Kraft reicht aus, um Berge zu versetzen.",Expulsa vapor de agua por los brazos que tiene en la espalda. Sale a tal potencia que sería capaz de arrasar una montaña entera.,등에 있는 팔로 체내의 수증기를 분사한다. 산 하나를 날려버릴 정도의 위력이다.,せなかの　アームから　たいないの すいじょうきを　ふんしゃする。 やま　ひとつ　ふきとばす　いりょく。
